external_transaction_id,external_player_id,type,amount,currency,method,status,occurred_at,description,bank_account_origin
TX-001845,PLY-STRU-098,DEPOSIT,845.18,BRL,PIX,SETTLED,2026-01-15T03:38:42Z,,
TX-000888,PLY-NORM-074,DEPOSIT,1714.14,BRL,WALLET,SETTLED,2026-01-15T04:56:37Z,,
TX-002024,PLY-BONU-111,BONUS,342.13,BRL,WALLET,SETTLED,2026-01-15T05:00:02Z,Bonus deposito,
TX-001246,PLY-INCO-090,DEPOSIT,1763.68,BRL,TED,SETTLED,2026-01-15T05:36:37Z,,
TX-000578,PLY-NORM-050,DEPOSIT,2021.09,BRL,PIX,SETTLED,2026-01-15T06:19:47Z,,
TX-001085,PLY-INCO-085,DEPOSIT,1686.72,BRL,TED,SETTLED,2026-01-15T07:15:38Z,,
TX-001120,PLY-INCO-086,DEPOSIT,1383.86,BRL,TED,SETTLED,2026-01-15T07:33:30Z,,
TX-000525,PLY-NORM-046,DEPOSIT,1547.58,BRL,WALLET,SETTLED,2026-01-15T09:04:58Z,,
TX-002066,PLY-BONU-112,DEPOSIT,150.69,BRL,PIX,SETTLED,2026-01-15T09:38:04Z,,
TX-000725,PLY-NORM-061,DEPOSIT,1048.19,BRL,PIX,SETTLED,2026-01-15T09:47:54Z,,
TX-000475,PLY-NORM-041,DEPOSIT,766.36,BRL,PIX,SETTLED,2026-01-15T10:36:44Z,,
TX-002287,PLY-BONU-115,CASHOUT,1691.19,BRL,PIX,SETTLED,2026-01-15T11:10:19Z,,
TX-000857,PLY-NORM-072,DEPOSIT,801.91,BRL,TED,SETTLED,2026-01-15T12:04:59Z,,
TX-002027,PLY-BONU-111,BONUS,443.08,BRL,WALLET,SETTLED,2026-01-15T12:22:52Z,Bonus deposito,
TX-001907,PLY-NETW-102,DEPOSIT,2711.66,BRL,PIX,SETTLED,2026-01-15T14:29:40Z,,PIX:shared.alpha@fictibet.test
TX-001890,PLY-NETW-101,DEPOSIT,3327.67,BRL,PIX,SETTLED,2026-01-15T14:45:14Z,,PIX:shared.alpha@fictibet.test
TX-001123,PLY-INCO-086,DEPOSIT,1305.51,BRL,TED,SETTLED,2026-01-15T15:50:53Z,,
TX-001644,PLY-STRU-096,DEPOSIT,708.62,BRL,PIX,SETTLED,2026-01-15T16:50:57Z,,
TX-001647,PLY-STRU-096,DEPOSIT,694.93,BRL,TED,SETTLED,2026-01-15T16:57:57Z,,
TX-000134,PLY-NORM-013,DEPOSIT,500.36,BRL,PIX,SETTLED,2026-01-15T17:10:24Z,,
TX-001646,PLY-STRU-096,DEPOSIT,422.20,BRL,TED,SETTLED,2026-01-15T17:17:57Z,,
TX-002307,PLY-BONU-115,WITHDRAWAL,1093.75,BRL,PIX,SETTLED,2026-01-15T17:43:02Z,,
TX-002233,PLY-BONU-114,CASHOUT,1109.04,BRL,PIX,SETTLED,2026-01-15T17:52:37Z,,
TX-001645,PLY-STRU-096,DEPOSIT,953.47,BRL,TED,SETTLED,2026-01-15T18:39:57Z,,
TX-001648,PLY-STRU-096,DEPOSIT,887.63,BRL,PIX,SETTLED,2026-01-15T19:28:57Z,,
TX-000230,PLY-NORM-022,DEPOSIT,2075.46,BRL,WALLET,SETTLED,2026-01-15T20:55:43Z,,
TX-000079,PLY-NORM-008,DEPOSIT,1326.64,BRL,PIX,SETTLED,2026-01-15T21:12:54Z,,
TX-001653,PLY-STRU-096,DEPOSIT,789.00,BRL,PIX,SETTLED,2026-01-15T22:33:57Z,,
TX-000802,PLY-NORM-067,DEPOSIT,123.70,BRL,PIX,SETTLED,2026-01-15T22:55:55Z,,
TX-001649,PLY-STRU-096,DEPOSIT,647.08,BRL,PIX,SETTLED,2026-01-15T23:29:57Z,,
TX-001650,PLY-STRU-096,DEPOSIT,513.22,BRL,PIX,SETTLED,2026-01-16T00:17:57Z,,
TX-000401,PLY-NORM-035,DEPOSIT,1748.80,BRL,PIX,SETTLED,2026-01-16T00:37:36Z,,
TX-000467,PLY-NORM-040,DEPOSIT,207.89,BRL,PIX,SETTLED,2026-01-16T00:44:51Z,,
TX-001652,PLY-STRU-096,DEPOSIT,699.45,BRL,TED,SETTLED,2026-01-16T01:29:57Z,,
TX-000515,PLY-NORM-045,DEPOSIT,587.48,BRL,PIX,SETTLED,2026-01-16T02:01:59Z,,
TX-000361,PLY-NORM-032,DEPOSIT,817.83,BRL,PIX,SETTLED,2026-01-16T02:17:35Z,,
TX-002282,PLY-BONU-115,FREE_BET,65.82,BRL,WALLET,SETTLED,2026-01-16T02:20:18Z,Free bet promo,
TX-000447,PLY-NORM-039,DEPOSIT,565.16,BRL,PIX,SETTLED,2026-01-16T03:02:25Z,,
TX-000962,PLY-INCO-081,DEPOSIT,1646.70,BRL,TED,SETTLED,2026-01-16T03:12:02Z,,
TX-000249,PLY-NORM-023,DEPOSIT,220.11,BRL,PIX,SETTLED,2026-01-16T03:43:17Z,,
TX-002408,PLY-PEP_-119,WITHDRAWAL,6517.17,BRL,TED,SETTLED,2026-01-16T04:01:11Z,,
TX-001655,PLY-STRU-096,DEPOSIT,804.29,BRL,PIX,SETTLED,2026-01-16T04:53:57Z,,
TX-002071,PLY-BONU-112,BONUS,288.69,BRL,WALLET,SETTLED,2026-01-16T06:16:43Z,Bonus deposito,
TX-001651,PLY-STRU-096,DEPOSIT,765.16,BRL,TED,SETTLED,2026-01-16T07:13:57Z,,
TX-000123,PLY-NORM-012,DEPOSIT,719.31,BRL,WALLET,SETTLED,2026-01-16T08:24:13Z,,
TX-000167,PLY-NORM-017,DEPOSIT,627.30,BRL,PIX,SETTLED,2026-01-16T10:19:27Z,,
TX-002180,PLY-BONU-113,WITHDRAWAL,2997.37,BRL,PIX,SETTLED,2026-01-16T11:04:22Z,,
TX-002246,PLY-BONU-114,WITHDRAWAL,1361.82,BRL,PIX,SETTLED,2026-01-16T11:13:11Z,,
TX-001654,PLY-STRU-096,DEPOSIT,514.29,BRL,PIX,SETTLED,2026-01-16T11:19:57Z,,
TX-001046,PLY-INCO-083,WITHDRAWAL,1745.25,BRL,PIX,SETTLED,2026-01-16T12:11:34Z,,
TX-001420,PLY-STRU-093,DEPOSIT,853.99,BRL,TED,SETTLED,2026-01-16T15:10:07Z,,
TX-001424,PLY-STRU-093,DEPOSIT,402.42,BRL,TED,SETTLED,2026-01-16T15:29:07Z,,
TX-001428,PLY-STRU-093,DEPOSIT,839.88,BRL,TED,SETTLED,2026-01-16T15:36:07Z,,
TX-001421,PLY-STRU-093,DEPOSIT,799.26,BRL,PIX,SETTLED,2026-01-16T15:43:07Z,,
TX-001419,PLY-STRU-093,DEPOSIT,583.11,BRL,PIX,SETTLED,2026-01-16T15:51:07Z,,
TX-001418,PLY-STRU-093,DEPOSIT,944.95,BRL,TED,SETTLED,2026-01-16T15:57:07Z,,
TX-000871,PLY-NORM-073,DEPOSIT,1466.78,BRL,PIX,SETTLED,2026-01-16T16:17:07Z,,
TX-000021,PLY-NORM-003,DEPOSIT,785.18,BRL,PIX,SETTLED,2026-01-16T16:19:10Z,,
TX-002286,PLY-BONU-115,FREE_BET,56.34,BRL,WALLET,SETTLED,2026-01-16T16:33:18Z,Free bet promo,
TX-002255,PLY-BONU-115,DEPOSIT,141.56,BRL,PIX,SETTLED,2026-01-16T17:13:17Z,,
TX-000986,PLY-INCO-082,DEPOSIT,1770.29,BRL,TED,SETTLED,2026-01-16T17:13:43Z,,
TX-000631,PLY-NORM-054,DEPOSIT,219.11,BRL,PIX,SETTLED,2026-01-16T19:03:28Z,,
TX-001422,PLY-STRU-093,DEPOSIT,827.50,BRL,PIX,SETTLED,2026-01-16T19:34:07Z,,
TX-000692,PLY-NORM-059,DEPOSIT,1115.38,BRL,WALLET,SETTLED,2026-01-16T20:06:41Z,,
TX-001430,PLY-STRU-093,DEPOSIT,589.32,BRL,PIX,SETTLED,2026-01-16T20:36:07Z,,
TX-002135,PLY-BONU-113,DEPOSIT,121.64,BRL,PIX,SETTLED,2026-01-16T20:59:24Z,,
TX-001423,PLY-STRU-093,DEPOSIT,821.07,BRL,PIX,SETTLED,2026-01-16T21:25:07Z,,
TX-000795,PLY-NORM-067,DEPOSIT,1739.10,BRL,PIX,SETTLED,2026-01-16T22:09:07Z,,
TX-002227,PLY-BONU-114,CASHOUT,1518.59,BRL,PIX,SETTLED,2026-01-16T22:33:36Z,,
TX-000083,PLY-NORM-008,DEPOSIT,434.26,BRL,WALLET,SETTLED,2026-01-16T22:57:44Z,,
TX-001136,PLY-INCO-086,WITHDRAWAL,2544.15,BRL,PIX,SETTLED,2026-01-17T01:47:08Z,,
TX-000674,PLY-NORM-058,DEPOSIT,974.58,BRL,PIX,SETTLED,2026-01-17T02:26:32Z,,
TX-002215,PLY-BONU-114,BONUS,170.37,BRL,WALLET,SETTLED,2026-01-17T02:32:43Z,Bonus deposito,
TX-002080,PLY-BONU-112,BONUS,393.65,BRL,WALLET,SETTLED,2026-01-17T02:43:54Z,Bonus deposito,
TX-001425,PLY-STRU-093,DEPOSIT,900.39,BRL,PIX,SETTLED,2026-01-17T05:47:07Z,,
TX-001894,PLY-NETW-101,DEPOSIT,3556.42,BRL,PIX,SETTLED,2026-01-17T05:54:40Z,,PIX:shared.alpha@fictibet.test
TX-000022,PLY-NORM-003,DEPOSIT,603.15,BRL,PIX,SETTLED,2026-01-17T06:11:55Z,,
TX-001427,PLY-STRU-093,DEPOSIT,460.83,BRL,TED,SETTLED,2026-01-17T07:29:07Z,,
TX-001429,PLY-STRU-093,DEPOSIT,847.51,BRL,PIX,SETTLED,2026-01-17T07:31:07Z,,
TX-001426,PLY-STRU-093,DEPOSIT,596.64,BRL,PIX,SETTLED,2026-01-17T08:01:07Z,,
TX-002102,PLY-BONU-112,FREE_BET,86.96,BRL,WALLET,SETTLED,2026-01-17T08:09:18Z,Free bet promo,
TX-000890,PLY-NORM-074,DEPOSIT,2158.10,BRL,PIX,SETTLED,2026-01-17T10:22:49Z,,
TX-001182,PLY-INCO-088,DEPOSIT,999.16,BRL,TED,SETTLED,2026-01-17T10:51:18Z,,
TX-002131,PLY-BONU-113,DEPOSIT,152.94,BRL,PIX,SETTLED,2026-01-17T10:57:01Z,,
TX-001128,PLY-INCO-086,DEPOSIT,1168.44,BRL,PIX,SETTLED,2026-01-17T12:20:59Z,,
TX-000822,PLY-NORM-069,DEPOSIT,711.23,BRL,TED,SETTLED,2026-01-17T14:57:47Z,,
TX-000549,PLY-NORM-048,DEPOSIT,433.76,BRL,PIX,SETTLED,2026-01-17T15:47:22Z,,
TX-000231,PLY-NORM-022,DEPOSIT,2935.94,BRL,TED,SETTLED,2026-01-17T17:09:09Z,,
TX-000175,PLY-NORM-017,DEPOSIT,394.24,BRL,WALLET,SETTLED,2026-01-17T20:10:46Z,,
TX-000896,PLY-NORM-075,DEPOSIT,1672.52,BRL,WALLET,SETTLED,2026-01-17T20:14:24Z,,
TX-002013,PLY-BONU-111,BONUS,95.18,BRL,WALLET,SETTLED,2026-01-17T22:20:29Z,Bonus deposito,
TX-000870,PLY-NORM-073,DEPOSIT,1600.37,BRL,PIX,SETTLED,2026-01-17T23:37:13Z,,
TX-002337,PLY-PEP_-116,WITHDRAWAL,5679.28,BRL,TED,SETTLED,2026-01-18T04:19:24Z,,
TX-001135,PLY-INCO-086,DEPOSIT,1150.89,BRL,WALLET,SETTLED,2026-01-18T04:39:43Z,,
TX-000841,PLY-NORM-070,DEPOSIT,191.56,BRL,PIX,SETTLED,2026-01-18T06:34:32Z,,
TX-000425,PLY-NORM-037,DEPOSIT,1149.57,BRL,PIX,SETTLED,2026-01-18T07:00:17Z,,
TX-000583,PLY-NORM-050,DEPOSIT,550.69,BRL,TED,SETTLED,2026-01-18T07:02:59Z,,
TX-000659,PLY-NORM-057,DEPOSIT,995.32,BRL,TED,SETTLED,2026-01-18T08:23:38Z,,
TX-000060,PLY-NORM-006,DEPOSIT,868.59,BRL,TED,SETTLED,2026-01-18T09:33:52Z,,
TX-001656,PLY-STRU-096,DEPOSIT,944.38,BRL,TED,SETTLED,2026-01-18T11:53:02Z,,
TX-001210,PLY-INCO-089,DEPOSIT,1138.50,BRL,TED,SETTLED,2026-01-18T12:18:29Z,,
TX-001657,PLY-STRU-096,DEPOSIT,614.87,BRL,PIX,SETTLED,2026-01-18T12:44:02Z,,
TX-002223,PLY-BONU-114,FREE_BET,60.58,BRL,WALLET,SETTLED,2026-01-18T12:49:12Z,Free bet promo,
TX-002299,PLY-BONU-115,CASHOUT,1753.89,BRL,PIX,SETTLED,2026-01-18T12:50:19Z,,
TX-000383,PLY-NORM-034,DEPOSIT,282.42,BRL,PIX,SETTLED,2026-01-18T13:10:04Z,,
TX-002352,PLY-PEP_-117,DEPOSIT,13755.06,BRL,PIX,SETTLED,2026-01-18T13:32:39Z,,
TX-001660,PLY-STRU-096,DEPOSIT,945.67,BRL,PIX,SETTLED,2026-01-18T13:57:02Z,,
TX-002092,PLY-BONU-112,BONUS,131.29,BRL,WALLET,SETTLED,2026-01-18T15:31:01Z,Bonus deposito,
TX-001658,PLY-STRU-096,DEPOSIT,548.32,BRL,PIX,SETTLED,2026-01-18T15:51:02Z,,
TX-001664,PLY-STRU-096,DEPOSIT,592.32,BRL,TED,SETTLED,2026-01-18T16:12:02Z,,
TX-000947,PLY-NORM-079,DEPOSIT,2880.11,BRL,PIX,SETTLED,2026-01-18T16:15:40Z,,
TX-001253,PLY-INCO-090,DEPOSIT,1758.88,BRL,TED,SETTLED,2026-01-18T17:35:28Z,,
TX-001659,PLY-STRU-096,DEPOSIT,425.56,BRL,PIX,SETTLED,2026-01-18T18:18:02Z,,
TX-001661,PLY-STRU-096,DEPOSIT,863.44,BRL,TED,SETTLED,2026-01-18T18:24:02Z,,
TX-002068,PLY-BONU-112,DEPOSIT,76.91,BRL,PIX,SETTLED,2026-01-18T18:54:41Z,,
TX-000745,PLY-NORM-063,DEPOSIT,970.57,BRL,WALLET,SETTLED,2026-01-18T19:10:16Z,,
TX-001665,PLY-STRU-096,DEPOSIT,799.34,BRL,PIX,SETTLED,2026-01-18T19:22:02Z,,
TX-000656,PLY-NORM-056,DEPOSIT,192.75,BRL,TED,SETTLED,2026-01-18T19:25:38Z,,
TX-001666,PLY-STRU-096,DEPOSIT,859.60,BRL,PIX,SETTLED,2026-01-18T20:08:02Z,,
TX-001673,PLY-STRU-096,DEPOSIT,670.07,BRL,TED,SETTLED,2026-01-18T20:24:02Z,,
TX-000991,PLY-INCO-082,DEPOSIT,1744.94,BRL,WALLET,SETTLED,2026-01-18T20:25:27Z,,
TX-001541,PLY-STRU-094,DEPOSIT,908.59,BRL,PIX,SETTLED,2026-01-18T21:39:02Z,,
TX-001553,PLY-STRU-094,DEPOSIT,913.46,BRL,PIX,SETTLED,2026-01-18T22:09:02Z,,
TX-001663,PLY-STRU-096,DEPOSIT,825.63,BRL,TED,SETTLED,2026-01-18T22:22:02Z,,
TX-001544,PLY-STRU-094,DEPOSIT,854.52,BRL,TED,SETTLED,2026-01-18T23:11:02Z,,
TX-001668,PLY-STRU-096,DEPOSIT,913.23,BRL,PIX,SETTLED,2026-01-18T23:11:02Z,,
TX-001542,PLY-STRU-094,DEPOSIT,970.73,BRL,PIX,SETTLED,2026-01-18T23:33:02Z,,
TX-001547,PLY-STRU-094,DEPOSIT,432.05,BRL,PIX,SETTLED,2026-01-19T01:17:02Z,,
TX-001556,PLY-STRU-094,DEPOSIT,963.96,BRL,TED,SETTLED,2026-01-19T01:23:02Z,,
TX-001552,PLY-STRU-094,DEPOSIT,680.01,BRL,TED,SETTLED,2026-01-19T01:27:02Z,,
TX-001662,PLY-STRU-096,DEPOSIT,468.48,BRL,PIX,SETTLED,2026-01-19T01:35:02Z,,
TX-002243,PLY-BONU-114,WITHDRAWAL,1696.84,BRL,PIX,SETTLED,2026-01-19T01:35:45Z,,
TX-001543,PLY-STRU-094,DEPOSIT,894.19,BRL,PIX,SETTLED,2026-01-19T01:54:02Z,,
TX-001672,PLY-STRU-096,DEPOSIT,505.06,BRL,PIX,SETTLED,2026-01-19T02:26:02Z,,
TX-001670,PLY-STRU-096,DEPOSIT,432.06,BRL,PIX,SETTLED,2026-01-19T02:42:02Z,,
TX-000852,PLY-NORM-071,DEPOSIT,2106.27,BRL,PIX,SETTLED,2026-01-19T03:05:04Z,,
TX-000886,PLY-NORM-074,DEPOSIT,642.23,BRL,WALLET,SETTLED,2026-01-19T03:23:50Z,,
TX-001545,PLY-STRU-094,DEPOSIT,659.71,BRL,PIX,SETTLED,2026-01-19T04:01:02Z,,
TX-001548,PLY-STRU-094,DEPOSIT,430.99,BRL,PIX,SETTLED,2026-01-19T05:23:02Z,,
TX-001669,PLY-STRU-096,DEPOSIT,443.38,BRL,PIX,SETTLED,2026-01-19T06:08:02Z,,
TX-000235,PLY-NORM-022,DEPOSIT,2748.37,BRL,PIX,SETTLED,2026-01-19T06:08:23Z,,
TX-000100,PLY-NORM-010,DEPOSIT,1727.02,BRL,TED,SETTLED,2026-01-19T06:11:33Z,,
TX-001549,PLY-STRU-094,DEPOSIT,680.98,BRL,TED,SETTLED,2026-01-19T06:36:02Z,,
TX-001546,PLY-STRU-094,DEPOSIT,524.41,BRL,PIX,SETTLED,2026-01-19T06:39:02Z,,
TX-000626,PLY-NORM-054,DEPOSIT,1184.25,BRL,PIX,SETTLED,2026-01-19T07:12:09Z,,
TX-001667,PLY-STRU-096,DEPOSIT,457.86,BRL,PIX,SETTLED,2026-01-19T07:30:02Z,,
TX-001550,PLY-STRU-094,DEPOSIT,959.47,BRL,PIX,SETTLED,2026-01-19T09:01:02Z,,
TX-000524,PLY-NORM-045,WITHDRAWAL,1799.70,BRL,PIX,SETTLED,2026-01-19T09:43:14Z,,
TX-001671,PLY-STRU-096,DEPOSIT,527.54,BRL,PIX,SETTLED,2026-01-19T09:50:02Z,,
TX-000885,PLY-NORM-074,DEPOSIT,953.12,BRL,PIX,SETTLED,2026-01-19T11:14:23Z,,
TX-000630,PLY-NORM-054,DEPOSIT,781.52,BRL,PIX,SETTLED,2026-01-19T11:18:47Z,,
TX-001554,PLY-STRU-094,DEPOSIT,947.06,BRL,PIX,SETTLED,2026-01-19T11:19:02Z,,
TX-000392,PLY-NORM-035,DEPOSIT,1273.57,BRL,TED,SETTLED,2026-01-19T11:41:47Z,,
TX-001551,PLY-STRU-094,DEPOSIT,624.08,BRL,PIX,SETTLED,2026-01-19T14:16:02Z,,
TX-001555,PLY-STRU-094,DEPOSIT,800.31,BRL,TED,SETTLED,2026-01-19T14:51:02Z,,
TX-000987,PLY-INCO-082,DEPOSIT,1087.83,BRL,WALLET,SETTLED,2026-01-19T16:52:51Z,,
TX-002330,PLY-PEP_-116,DEPOSIT,8119.22,BRL,PIX,SETTLED,2026-01-19T17:53:50Z,,
TX-000811,PLY-NORM-068,DEPOSIT,2067.34,BRL,TED,SETTLED,2026-01-19T19:31:22Z,,
TX-000830,PLY-NORM-069,WITHDRAWAL,1541.43,BRL,PIX,SETTLED,2026-01-19T19:59:03Z,,
TX-001155,PLY-INCO-087,DEPOSIT,2105.78,BRL,TED,SETTLED,2026-01-19T20:15:50Z,,
TX-000009,PLY-NORM-001,WITHDRAWAL,276.14,BRL,PIX,SETTLED,2026-01-19T21:44:05Z,,
TX-000981,PLY-INCO-081,WITHDRAWAL,3311.57,BRL,PIX,SETTLED,2026-01-19T21:46:14Z,,
TX-000805,PLY-NORM-067,DEPOSIT,2096.66,BRL,TED,SETTLED,2026-01-19T22:59:52Z,,
TX-000748,PLY-NORM-063,DEPOSIT,2312.46,BRL,PIX,SETTLED,2026-01-19T23:25:39Z,,
TX-002018,PLY-BONU-111,BONUS,338.62,BRL,WALLET,SETTLED,2026-01-20T00:52:39Z,Bonus deposito,
TX-000895,PLY-NORM-075,DEPOSIT,539.92,BRL,PIX,SETTLED,2026-01-20T01:09:26Z,,
TX-000301,PLY-NORM-027,DEPOSIT,294.93,BRL,WALLET,SETTLED,2026-01-20T01:10:42Z,,
TX-001111,PLY-INCO-086,DEPOSIT,1170.23,BRL,PIX,SETTLED,2026-01-20T01:11:39Z,,
TX-000935,PLY-NORM-078,DEPOSIT,513.12,BRL,WALLET,SETTLED,2026-01-20T01:25:27Z,,
TX-000237,PLY-NORM-022,DEPOSIT,2385.09,BRL,PIX,SETTLED,2026-01-20T06:25:59Z,,
TX-001180,PLY-INCO-088,DEPOSIT,1146.68,BRL,TED,SETTLED,2026-01-20T07:06:49Z,,
TX-000111,PLY-NORM-011,DEPOSIT,422.08,BRL,TED,SETTLED,2026-01-20T07:31:30Z,,
TX-002407,PLY-PEP_-119,WITHDRAWAL,19473.36,BRL,TED,SETTLED,2026-01-20T08:13:35Z,,
TX-000843,PLY-NORM-071,DEPOSIT,1871.47,BRL,TED,SETTLED,2026-01-20T09:05:37Z,,
TX-001233,PLY-INCO-089,WITHDRAWAL,7511.72,BRL,PIX,SETTLED,2026-01-20T12:07:00Z,,
TX-000159,PLY-NORM-015,WITHDRAWAL,1685.43,BRL,PIX,SETTLED,2026-01-20T15:04:20Z,,
TX-001640,PLY-STRU-095,WITHDRAWAL,6794.13,BRL,PIX,SETTLED,2026-01-20T15:09:04Z,,
TX-002357,PLY-PEP_-117,WITHDRAWAL,6748.38,BRL,TED,SETTLED,2026-01-20T16:15:10Z,,
TX-002126,PLY-BONU-112,WITHDRAWAL,1920.92,BRL,PIX,SETTLED,2026-01-20T17:13:36Z,,
TX-002296,PLY-BONU-115,CASHOUT,1682.86,BRL,PIX,SETTLED,2026-01-20T18:27:58Z,,
TX-000342,PLY-NORM-031,DEPOSIT,286.12,BRL,WALLET,SETTLED,2026-01-20T18:34:23Z,,
TX-000215,PLY-NORM-021,DEPOSIT,496.55,BRL,PIX,SETTLED,2026-01-20T19:17:26Z,,
TX-000712,PLY-NORM-061,DEPOSIT,157.90,BRL,PIX,SETTLED,2026-01-20T20:22:08Z,,
TX-001148,PLY-INCO-086,WITHDRAWAL,2974.80,BRL,PIX,SETTLED,2026-01-20T21:04:41Z,,
TX-000246,PLY-NORM-023,DEPOSIT,538.36,BRL,WALLET,SETTLED,2026-01-20T21:13:42Z,,
TX-000019,PLY-NORM-003,DEPOSIT,1638.75,BRL,PIX,SETTLED,2026-01-20T22:49:55Z,,
TX-000065,PLY-NORM-007,DEPOSIT,1907.95,BRL,WALLET,SETTLED,2026-01-20T23:04:29Z,,
TX-000936,PLY-NORM-078,DEPOSIT,2520.77,BRL,PIX,SETTLED,2026-01-20T23:44:40Z,,
TX-002395,PLY-PEP_-119,DEPOSIT,2092.87,BRL,PIX,SETTLED,2026-01-21T00:21:12Z,,
TX-000386,PLY-NORM-034,DEPOSIT,842.26,BRL,PIX,SETTLED,2026-01-21T02:23:02Z,,
TX-001248,PLY-INCO-090,DEPOSIT,1622.96,BRL,TED,SETTLED,2026-01-21T03:34:28Z,,
TX-002398,PLY-PEP_-119,DEPOSIT,18505.91,BRL,TED,SETTLED,2026-01-21T05:15:14Z,,
TX-002260,PLY-BONU-115,BONUS,232.03,BRL,WALLET,SETTLED,2026-01-21T06:09:31Z,Bonus deposito,
TX-001247,PLY-INCO-090,DEPOSIT,1424.67,BRL,WALLET,SETTLED,2026-01-21T07:54:51Z,,
TX-000699,PLY-NORM-059,WITHDRAWAL,1448.59,BRL,PIX,SETTLED,2026-01-21T09:48:30Z,,
TX-000232,PLY-NORM-022,DEPOSIT,1484.60,BRL,PIX,SETTLED,2026-01-21T10:49:29Z,,
TX-002202,PLY-BONU-114,BONUS,108.09,BRL,WALLET,SETTLED,2026-01-21T10:53:09Z,Bonus deposito,
TX-002171,PLY-BONU-113,CASHOUT,498.99,BRL,PIX,SETTLED,2026-01-21T10:56:28Z,,
TX-001063,PLY-INCO-084,DEPOSIT,1119.16,BRL,TED,SETTLED,2026-01-21T11:16:47Z,,
TX-002020,PLY-BONU-111,BONUS,51.38,BRL,WALLET,SETTLED,2026-01-21T12:09:45Z,Bonus deposito,
TX-001880,PLY-NETW-100,DEPOSIT,1395.89,BRL,PIX,SETTLED,2026-01-21T12:34:08Z,,PIX:shared.alpha@fictibet.test
TX-000756,PLY-NORM-063,DEPOSIT,498.36,BRL,TED,SETTLED,2026-01-21T12:38:26Z,,
TX-001008,PLY-INCO-082,WITHDRAWAL,1684.02,BRL,PIX,SETTLED,2026-01-21T14:41:42Z,,
TX-000629,PLY-NORM-054,DEPOSIT,1935.79,BRL,PIX,SETTLED,2026-01-21T15:09:47Z,,
TX-000103,PLY-NORM-010,DEPOSIT,173.97,BRL,PIX,SETTLED,2026-01-21T15:26:11Z,,
TX-001034,PLY-INCO-083,DEPOSIT,1275.50,BRL,TED,SETTLED,2026-01-21T15:41:15Z,,
TX-002176,PLY-BONU-113,WITHDRAWAL,1201.40,BRL,PIX,SETTLED,2026-01-21T17:06:50Z,,
TX-000534,PLY-NORM-046,DEPOSIT,892.52,BRL,PIX,SETTLED,2026-01-21T18:54:23Z,,
TX-001969,PLY-NETW-107,WITHDRAWAL,2115.51,BRL,PIX,SETTLED,2026-01-21T19:46:11Z,,PIX:shared.gamma@fictibet.test
TX-001142,PLY-INCO-086,WITHDRAWAL,1479.25,BRL,PIX,SETTLED,2026-01-21T20:09:18Z,,
TX-000208,PLY-NORM-020,DEPOSIT,740.09,BRL,WALLET,SETTLED,2026-01-21T20:24:21Z,,
TX-000490,PLY-NORM-042,WITHDRAWAL,1572.06,BRL,PIX,SETTLED,2026-01-21T22:41:50Z,,
TX-002256,PLY-BONU-115,BONUS,250.79,BRL,WALLET,SETTLED,2026-01-21T23:05:18Z,Bonus deposito,
TX-002224,PLY-BONU-114,FREE_BET,29.44,BRL,WALLET,SETTLED,2026-01-21T23:38:03Z,Free bet promo,
TX-000784,PLY-NORM-065,DEPOSIT,1503.74,BRL,PIX,SETTLED,2026-01-21T23:52:08Z,,
TX-000913,PLY-NORM-076,DEPOSIT,643.18,BRL,TED,SETTLED,2026-01-22T00:03:06Z,,
TX-001064,PLY-INCO-084,DEPOSIT,1454.05,BRL,TED,SETTLED,2026-01-22T02:38:30Z,,
TX-000585,PLY-NORM-050,DEPOSIT,2897.44,BRL,PIX,SETTLED,2026-01-22T04:29:39Z,,
TX-000311,PLY-NORM-028,DEPOSIT,534.03,BRL,PIX,SETTLED,2026-01-22T07:12:01Z,,
TX-002303,PLY-BONU-115,WITHDRAWAL,2601.26,BRL,PIX,SETTLED,2026-01-22T07:50:43Z,,
TX-002205,PLY-BONU-114,BONUS,186.64,BRL,WALLET,SETTLED,2026-01-22T08:22:30Z,Bonus deposito,
TX-000041,PLY-NORM-004,WITHDRAWAL,1422.02,BRL,PIX,SETTLED,2026-01-22T10:15:28Z,,
TX-001083,PLY-INCO-085,DEPOSIT,2265.14,BRL,TED,SETTLED,2026-01-22T10:45:00Z,,
TX-001102,PLY-INCO-085,WITHDRAWAL,5421.99,BRL,PIX,SETTLED,2026-01-22T12:32:16Z,,
TX-000707,PLY-NORM-060,DEPOSIT,475.87,BRL,TED,SETTLED,2026-01-22T12:36:12Z,,
TX-001861,PLY-STRU-098,WITHDRAWAL,7275.54,BRL,PIX,SETTLED,2026-01-22T12:39:47Z,,
TX-001261,PLY-INCO-090,DEPOSIT,1724.54,BRL,TED,SETTLED,2026-01-22T13:39:02Z,,
TX-002056,PLY-BONU-112,DEPOSIT,109.63,BRL,PIX,SETTLED,2026-01-22T14:23:24Z,,
TX-002355,PLY-PEP_-117,DEPOSIT,17163.90,BRL,TED,SETTLED,2026-01-22T15:32:56Z,,
TX-001951,PLY-NETW-106,DEPOSIT,3095.79,BRL,PIX,SETTLED,2026-01-22T15:58:41Z,,PIX:shared.beta@fictibet.test
TX-001216,PLY-INCO-089,DEPOSIT,915.60,BRL,TED,SETTLED,2026-01-22T18:05:05Z,,
